Name,CategoriesTags,Address,City,State,Country,Zip,Phone,Fax,email,website,External URL,description,Operating Hours
Texas Hormone and Wellness ,,"5757 Warren Parkway, Suite 310",Frisco,TX,,75034,214-824-2547,,,www.texasobgyn.com,,,
Texas Hormone and Wellness ,,"5757 Warren Parkway, Suite 310",Frisco,TX,,75034,214-824-2547,,,www.texasobgyn.com,,,
"Texas Integrative Medicine and Cardiology, PLLC",,"211 Barlett Dr, Suite 102",El Paso,TX,,79912,915-526-5708,,,www.timcelp.com ,,,
Texas Internal Medicine Diagnostic Center,,4502 N. Laurent,Victoria,TX,,77901,361-580-1111,,,,,,
TexasTE,,2900 Acme Brick Plaza,Fort Worth,TX,,76109,817-871-9069,,,www.texascenterforurology.com,,,
TexasTE,,2900 Acme Brick Plaza,Fort Worth,TX,,76109,817-871-9069,,,www.texascenterforurology.com,,,
TexasTE,,2900 Acme Brick Plaza,Fort Worth,TX,,76109,817-871-9069,,,www.texascenterforurology.com,,,
TexasTE,,2900 Acme Brick Plaza,Fort Worth,TX,,76109,817-871-9069,,,www.texascenterforurology.com,,,
TexasTE,,"11797 South Freeway, Suite 330",Burleson,TX,,76028,817-769-3370,,,,,,
TexasTE,,"11797 South Freeway, Suite 330",Burleson,TX,,76028,817-769-3370,,,,,,
TexasTE,,"11797 South Freeway, Suite 330",Burleson,TX,,76028,817-769-3370,,,,,,
TexasTE,,"11797 South Freeway, Suite 330",Burleson,TX,,76028,817-769-3370,,,,,,
TexasTE,,2006 Fall Creek Hwy,Granbury,TX,,76049,817-871-9069,,,,,,
TexasTE,,2006 Fall Creek Hwy,Granbury,TX,,76049,817-871-9069,,,,,,
TexasTE,,2006 Fall Creek Hwy,Granbury,TX,,76049,817-871-9069,,,,,,
The Beauty Bar,,521 N Main St,Denver City,TX,,79323,806-592-1060,,,www.westtexasbeautybar.com,,,
The Beauty Bar,,521 N Main St,Denver City,TX,,79323,806-592-1060,,,www.westtexasbeautybar.com,,,
The Beauty Bar,,521 N Main St,Denver City,TX,,79323,806-592-1060,,,www.westtexasbeautybar.com,,,
The Blakeburn Clinic,,800 Frisco Ave.,Clinton,OK,,73601,580-323-2700,,,,,,
The Blakeburn Clinic,,800 Frisco Ave.,Clinton,OK,,73601,580-323-2700,,,,,,
The Breast Institute,,2151 45th Street #208,West Palm Beach,FL,,33407,561-881-9100,,,,,,
The Buckhead Women's Healthcare Group,,"3903 S. Cobb Drive, Suite 105",Smyrna,GA,,30080,678-424-1123,,,,,,
The Buckhead Women's Healthcare Group,,"3903 S. Cobb Drive, Suite 105",Smyrna,GA,,30080,678-424-1123,,,,,,
The Buckhead Women's Healthcare Group,,"3903 S. Cobb Drive, Suite 105",Smyrna,GA,,30080,678-424-1123,,,,,,
The Buckhead Women's Healthcare Group,,"1 Baltimore Place, Suite 209",Atlanta,GA,,30308,678-424-1123,,,,,,
The Buckhead Women's Healthcare Group,,"1 Baltimore Place, Suite 209",Atlanta,GA,,30308,678-424-1123,,,,,,
The Buckhead Women's Healthcare Group,,"1 Baltimore Place, Suite 209",Atlanta,GA,,30308,678-424-1123,,,,,,
The Buckhead Women's Healthcare Group,,"2230 Towne Lake Parkway, #1000, Suite 140",Woodstock,GA,,30189,770-926-4300,,,,,,
The Buckhead Women's Healthcare Group,,"2230 Towne Lake Parkway, #1000, Suite 140",Woodstock,GA,,30189,770-926-4300,,,,,,
The Buckhead Women's Healthcare Group,,"2230 Towne Lake Parkway, #1000, Suite 140",Woodstock,GA,,30189,770-926-4300,,,,,,
The Center for Women,,628 Hospital Dr. #2A,Mountain Home,AR,,72653,870-425-7300,,,,,,
"The Centre, P.C.",,611 E. Douglas Rd. Suite 108,Mishawaka,IN,,46545,574-968-9100,,,www.thecentrepc.com,,,
The Doc Spa,,6801 Jefferson NE #350,Albuquerque,NM,,87109,505-884-8900,,,www.thedocspa.com,,,
The Doc Spa,,6801 Jefferson NE #350,Albuquerque,NM,,87109,505-884-8900,,,www.thedocspa.com,,,
The Doc Spa,,6801 Jefferson NE #350,Albuquerque,NM,,87109,505-884-8900,,,www.thedocspa.com,,,
The Doc Spa,,1950-C Old Route 66 ,Edgewood,NM,,87015,505-884-8900,,,www.thedocspa.com,,,
The Doc Spa,,1950-C Old Route 66 ,Edgewood,NM,,87015,505-884-8900,,,www.thedocspa.com,,,
The Family Healthcare Center,,302 S. Central,Hallsville,TX,,75650,903-668-3400,,,,,,
The Female Pelvic Health Center,,"760 Newtown-Yardley Road, Suite 115",Newtown,PA,,18940,215-504-8900,,,smolden@fphcenter.com,,,
The Female Pelvic Health Center,,"760 Newtown-Yardley Road, Suite 115",Newtown,PA,,18940,215-504-8900,,,smolden@fphcenter.com,,,
The Finer Touch,,2821 E. President George Bush Hwy #400,Richardson,TX,,75082,972-388-1155,,,www.thefinertouch.com ,,,
The Finer Touch,,2821 E. President George Bush Hwy #400,Richardson,TX,,75082,972-388-1155,,,www.thefinertouch.com ,,,
The Genesis Medspa,,2511 W. Edgewood #A,Jefferson City,MO,,65109,573-761-5277,,,https://www.genesisjcmo.com,,,
The Group for Women,,1444 S Potomac St. Ste 100,Aurora,CO,,80012,303-752-3000,,,www.auroracoloradoobgyn.com,,,
The Healing Sanctuary,,187 E 13th Street,Idaho Falls,ID,,83404,208-497-0500,,,www.healingsanctuary.com,,,
The Healing Sanctuary,,187 E 13th Street,Idaho Falls,ID,,83404,208-497-0500,,,www.healingsanctuary.com,,,
The Healing Sanctuary,,187 E 13th Street,Idaho Falls,ID,,83404,208-497-0500,,,www.healingsanctuary.com,,,
The Heart Shop,,223 E. Union Street,Prescott,AZ,,86303,928-772-9355,,,,,,
The Hormone Restoration Center,,595 Chapel Hills Drive #200,Colorado Springs,CO,,80920,719-354-5221,,,www.thehormonerestorationcenter.com,,,
The Hormone Restoration Center,,236 W. Garden St.,Pensacola,FL,,32502,850-333-3566,,,www.thehormonerestorationcenter.com,,,
The Hormone Restoration Center,,236 W. Garden St.,Pensacola,FL,,32502,850-333-3566,,,www.thehormonerestorationcenter.com,,,
The Menopause Center,,"8300 Old Courthouse Rd., Suite 140B",Vienna,VA,,22182,703-991-6806,,,www.tysonsgynecology.com,,,
The Pain Institute,,252 Whittington Pkwy,Louisville,KY,,40222,502-648-3460,,,www.thepaininstitute.com,,,
The Pain Institute,,252 Whittington Pkwy,Louisville,KY,,40222,502-648-3460,,,www.thepaininstitute.com,,,
The Pain Institute,,252 Whittington Pkwy,Louisville,KY,,40222,502-648-3460,,,www.thepaininstitute.com,,,
The Prevent! Clinic,,"7460 Warren Parkway, Suite 100",Frisco,TX,,75034,469-294-1660,,,www.thepreventclinic.com,,,
The Rejuvenation Clinic,,600 E. 70th Street,Savannah,GA,,31405,912-355-7766,,,www.rejuvenationclinicmd.com,,,
The Resurge Clinic,,2105 Clear Lake Road,Weatherford,TX,,76087,817-599-9902,,,theresurgeclinic.com,,,
The Skin Clinic,,"400 W. 4th Street, Suite 404B",Fort Worth,TX,,76102,817-203-8313,,,www.theskinclinicinc.com,,,
The Skin Clinic,,"400 W. 4th Street, Suite 404B",Fort Worth,TX,,76102,817-203-8313,,,www.theskinclinicinc.com,,,
The Skin Clinic,,"400 W. 4th Street, Suite 404B",Fort Worth,TX,,76102,817-203-8313,,,www.theskinclinicinc.com,,,
The Spa at West Glen,,5465 Mills Civic Parkway Suite 250,West Des Moines,IA,,50266,515-225-2642,,,www.relaxdesmoines.com,,,
The Transformation Doctor,,"2150 W. Poplar Ave., Ste 102",Collierville,TN,,38017,901-221-7212,,,www.thetransformationdoctor.com,,,
The Vein and Vascular Institute of Tampa Bay,,13117 Springhill Drive,Spring Hill,FL,,34609,352-540-7527,,,,,,
The Vein and Vascular Institute of Tampa Bay,,13117 Springhill Drive,Spring Hill,FL,,34609,352-540-7527,,,,,,
The Vein and Vascular Institute of Tampa Bay,,19185 N Dale Mabry Hwy,Lutz,FL,,33548,813-387-3038,,,,,,
The Vein and Vascular Institute of Tampa Bay,,19185 N Dale Mabry Hwy,Lutz,FL,,33548,813-387-3038,,,,,,
The Vein and Vascular Institute of Tampa Bay,,19185 N Dale Mabry Hwy,Lutz,FL,,33548,813-387-3038,,,,,,
The Women's Health Center,,9940 Talbert Ave. Suite 303,Fountain Valley,CA,,92708,714-378-5606,,,www.thewomenshealthcenter.com,,,
The Women's Health Group,,"9195 Grant St., Suite 410",Thornton,CO,,80229,303-280-2229,,,www.whg-pc.com,,,
The Women's Health Group,,300 Exempla Circle Suite 470,Lafayette,CO,,80026,303-665-6016,,,www.whg-pc.com,,,
The Women's Health Group,,300 Exempla Circle Suite 470,Lafayette,CO,,80026,303-665-6016,,,www.whg-pc.com,,,
The Women's Health Group,,"6363 W. 120th Avenue, Suite 202",Broomfield,CO,,80020,303-460-7116,,,www.whg-pc.com,,,
The Woodlands Pain Institute,, 1006 Windsor Lakes Blvd Ste 150,Conroe,TX,,77384,281-292-7246,,,,,,
The Wright Center for Women's Health,,1763 Freedom Drive Suite 117,Naperville,IL,,60563,630-687-9595,,,www.thewrightobgyn.com,,,
The Wright Center for Women's Health,,1763 Freedom Drive Suite 117,Naperville,IL,,60563,630-687-9595,,,www.thewrightobgyn.com,,,
The Wright Center for Women's Health,,1763 Freedom Drive Suite 117,Naperville,IL,,60563,630-687-9595,,,www.thewrightobgyn.com,,,
Thomas Family Health and Wellness Clinic,,28119 N Main St,Daphne,AL,,36526,251-621-0640,,,www.thomasfamilywc.com,,,
"Timeless Health Solutions, Inc.",,1135 S. Sunset Avenue Ste 102,West Covina,CA,,91790,626-338-5377,,,TangchitnobMD.com,,,
TMD Men's Health,,1946 Civic Circle,Amarillo,TX,,79109,806-350-4185,,,www.tmdmenshealth.com ,,,
Topsail Family Medicine and Urgent Care,,"16717 Hwy 17N, Suite 206",Hampstead,NC,,28443,910-506-4679,,,www.topsailfamilymedicine.com,,,
Total Health,,1001 SW Wilshire Suite D,Burleson,TX,,76028,817-447-1414,,,,,,
Total Health,,4747 S Hulen Ste 101,Fort Worth  ,TX,,76132,817-292-3553,,,,,,
Total Health,,821 North Nolan River Road,Cleburne,TX,,76033,817-556-2000,,,https://totalhealth-tx.com/,,,
Total Package Med Spa,,1409 6th Ave. SE Ste. 5,Aberdeen,SD,,57401,605-725-4772,,,www.totalpackagemedspa.com,,,
Total Package Med Spa,,1409 6th Ave. SE Ste. 5,Aberdeen,SD,,57401,605-725-4772,,,www.totalpackagemedspa.com,,,
Total Rejuvenation,,"4520 Donald Ross Rd., Suite 115",Palm Beach Gardens,FL,,33418,561-827-0946,,,www.totalrejuvenation.com,,,
Total Wellness Center,,"523 W. Amber, Suite 6 and 7",Elsa,TX,,78543,956-262-9601,,,,,,
Total Women's Health and Wellness Center,,"755 Commerce Drive, Suite 300",Decatur,GA,,30030,404-593-2739,,,,,,
Total Women's Health and Wellness Center,,2745 Dekalb Medical Parkway Suite 210,Lithonia,GA,,30058,404-593-2739,,,,,,
Total Women's Health and Wellness Center,,2745 Dekalb Medical Parkway Suite 210,Lithonia,GA,,30058,404-593-2739,,,,,,
Townsend Family Medical Center,,7307 N. Main St,Jacksonville,FL,,32208,904-374-3311,,,www.townsendfamilymc.com,,,
Townsend Family Medical Center,,8245 Bayberry Road,Jacksonville,FL,,32256,904-374-3311,,,www.townsendfamilymc.com,,,
Tri Cities Medical Spa,,123 Ranch House Road,Willow Park,TX,,76008,817-984-7120,,,www.tricitiesmedspa.com,,,
Tri Cities Medical Spa,,123 Ranch House Road,Willow Park,TX,,76008,817-984-7120,,,www.tricitiesmedspa.com,,,
Tri Valley Urology,,25495 Medical Center Dr. #204,Murrieta,CA,,92562,951-698-1901,,,www.trivalleyurology.com,,,
Trophy Club Family Medicine,,945 Trophy Club Dr. ,Trophy Club,TX,,76262,817-430-9111,,,www.mytcfm.com,,,
TruGlo Medspa,,"1250 Pine Ridge Road, Unit 101B",Naples,FL,,34108,239-919-7009,,,www.drbnaples.com,,,
TX Healthy Aging & Hormone Therapy,,300 South Main Street,Weatherford,TX,,76086,940-325-3706,,,,,,
TX Healthy Aging & Hormone Therapy,,109 NW 2nd Street,Mineral Wells,TX,,76067,940-325-3706,,,,,,
TX Healthy Aging & Hormone Therapy,,"202 Southwest 25th Ave, Suite #1200",Mineral Wells,TX,,76067,940-325-3706,,,,,,
TX Healthy Aging & Hormone Therapy,,"202 Southwest 25th Ave, Suite #1200",Mineral Wells,TX,,76067,940-325-3706,,,,,,
U Boutique & Med Spa,,5717 Legacy Drive #170,Plano,TX,,75024,972-943-8633,,,www.umedspa.com,,,
Ultimate Bariatrics,,2501 Parkview Dr. Suite 560,Fort Worth,TX,,76102,817-850-1100,,,http://ultimatebariatrics.com/,,,
Ultimate Bariatrics,,2501 Parkview Dr. Suite 560,Fort Worth,TX,,76102,817-850-1100,,,http://ultimatebariatrics.com/,,,
Ultimate Bariatrics,,4201 Wingren Dr. Suite 105,Irving,TX,,75062,972-812-8000,,,http://ultimatebariatrics.com/,,,
"Ultimate Health Medical Clinic, Inc",,"7735 West Long Drive, Suite 11",Littleton,CO,,80123,303-904-0331,,,http://www.uhmedical.com/ ,,,
"Ultimate Health Medical Clinic, Inc",,"7735 West Long Drive, Suite 11",Littleton,CO,,80123,303-904-0331,,,http://www.uhmedical.com/ ,,,
"Ultimate Health Medical Clinic, Inc",,"7735 West Long Drive, Suite 11",Littleton,CO,,80123,303-904-0331,,,http://www.uhmedical.com/ ,,,
"Ultimate Health Medical Clinic, Inc",,"7735 West Long Drive, Suite 11",Littleton,CO,,80123,303-904-0331,,,http://www.uhmedical.com/ ,,,
"Ultimate Health Medical Clinic, Inc",,"7735 West Long Drive, Suite 11",Littleton,CO,,80123,303-904-0331,,,http://www.uhmedical.com/ ,,,
UMC Internal Medicine,,808 Joliet Ave Suite 220 ,Lubbock,TX,,79415,806-761-0566,,,,,,
UMC Internal Medicine,,808 Joliet Ave Suite 220 ,Lubbock,TX,,79415,806-761-0566,,,,,,
Uptown Wellness Center,,4144 N. Central Expressway #450,Dallas,TX,,75204,214-821-8055,,,www.uptownwellnesscenter.com,,,
UR Hormone Restoration,,5246 South Hwy 377 Ste 8 ,Aubrey,TX,,76227,940-365-9248,,,,,,
Urgent Plus Care,,1200 Dolfie,Ennis,TX,,75119,972-875-4500,,,www.urgentplus.com,,,
Urologic Institute of the High Desert,,"18400 US Hwy 18, Suite A",Apple Valley,CA,,92307,760-810-7587,,,www.highdesertroboticsurgery.com,,,
Urologic Institute of the High Desert,,"18400 US Hwy 18, Suite A",Apple Valley,CA,,92307,760-810-7587,,,www.highdesertroboticsurgery.com,,,
Urologic Institute of the High Desert,,"18400 US Hwy 18, Suite A",Apple Valley,CA,,92307,760-810-7587,,,www.highdesertroboticsurgery.com,,,
Urology Associates of Western Colorado / Canyon View Wellness Spa,,2373 G Road Suite #200,Grand Junction,CO,,81505,970-243-3456,,,www.canyonviewwellnessspa.com,,,
Urology Associates of Western Colorado / Canyon View Wellness Spa,,2373 G Road Suite #200,Grand Junction,CO,,81505,970-243-3456,,,www.canyonviewwellnessspa.com,,,
Urology Associates of Western Colorado / Canyon View Wellness Spa,,2373 G Road Suite #200,Grand Junction,CO,,81505,970-243-3456,,,www.canyonviewwellnessspa.com,,,
Urology Associates of Western Colorado / Canyon View Wellness Spa,,2373 G Road Suite #200,Grand Junction,CO,,81505,970-243-3456,,,www.canyonviewwellnessspa.com,,,
Urology Associates of Western Colorado / Canyon View Wellness Spa,,2373 G Road Suite #200,Grand Junction,CO,,81505,970-243-3456,,,www.canyonviewwellnessspa.com,,,
Urology Center of East Texas,,"1701 South Palestine St., Suite A",Athens,TX,,75751,903-675-9339,,,,,,
Urology Center of East Texas,,"1701 South Palestine St., Suite A",Athens,TX,,75751,903-675-9339,,,,,,
Urology of Southern California,,28078 Baxter Rd Suite 450,Murrieta,CA,,92563,951-677-0000,,,www.ucosc.com,,,
Urology San Antonio,,"7909 Fredericksburg Rd, Suite 227",San Antonio,TX,,78229,210-582-5577,,,www.menshealthwellness.com,,,
Urology San Antonio,,"7909 Fredericksburg Rd, Suite 227",San Antonio,TX,,78229,210-582-5577,,,www.menshealthwellness.com,,,
V. Douglas Jodoin MD ,,"39000 Bob Hope Dr., Keiwit Bldg, Suite 112",Rancho Mirage,CA,,92270,760-773-3950,,,,,,
Valbuena Wellness Center,,9831 E Bell Rd,Scottsdale,AZ,,85260,480-474-4122,,,www.valbuenawellness.com,,,
Valencia Medical Center and Urgent Care,,24159 Magic Mountain Parkway,Valencia,CA,,91355,661-222-9117,,,,,,
"Valley Aesthetics, LLC",,"5505 S. Expressway 77, Suite 203",Harlingen,TX,,78550,956-230-3312,,,www.valleyaestheticspa.com,,,
Valley Bone & Joint Specialists,,3501 N Scottsdale Rd Suite 221,Scottsdale,AZ,,85251,480-969-3531,,,www.vjbs.net,,,
Valley Bone & Joint Specialists,,3941 E Baseline Rd. #102,Gilbert,AZ,,85234,480-969-3531,,,,,,
Valley Bone & Joint Specialists,,3941 E Baseline Rd. #102,Gilbert,AZ,,85234,480-969-3531,,,,,,
Valley Clinic,,6430 Bandera Rd. #98,San Antonio,TX,,78238,210-520-4461,,,,,,
Valley Medical Arts Clinic,,5201 North 10th Street,McAllen,TX,,78504,956-631-5411,,,www.vmacmcallen.com,,,
Valley Medical Arts Clinic,,5201 North 10th Street,McAllen,TX,,78504,956-631-5411,,,www.vmacmcallen.com,,,
Valley Medical Arts Clinic,,5201 North 10th Street,McAllen,TX,,78504,956-631-5411,,,www.vmacmcallen.com,,,
Valley Urology,,72650 Fred Waring Dr. Ste #104,Palm Desert,CA,,92260,760-810-7587,,,www.ranchomirageurology.com,,,
Valley Urology,,72650 Fred Waring Dr. Ste #104,Palm Desert,CA,,92260,760-810-7587,,,www.ranchomirageurology.com,,,
Valley Urology,,72650 Fred Waring Dr. Ste #104,Palm Desert,CA,,92260,760-810-7587,,,www.ranchomirageurology.com,,,
Valley Urology,,1180 N Indian Canyon Dr E425,Palm Springs,CA,,92262,760-810-7587,,,www.ranchomirageurology.com,,,
Valley Urology,,1180 N Indian Canyon Dr E425,Palm Springs,CA,,92262,760-810-7587,,,www.ranchomirageurology.com,,,
Valley Urology,,1180 N Indian Canyon Dr E425,Palm Springs,CA,,92262,760-810-7587,,,www.ranchomirageurology.com,,,
Valley Urology,,79-440 Corporate Center Dr. Suite 102,La Quinta,CA,,92253-0000,760-810-7587,,,www.ranchomirageurology.com,,,
Valley Urology,,79-440 Corporate Center Dr. Suite 102,La Quinta,CA,,92253-0000,760-810-7587,,,www.ranchomirageurology.com,,,
Valley Urology,,79-440 Corporate Center Dr. Suite 102,La Quinta,CA,,92253-0000,760-810-7587,,,www.ranchomirageurology.com,,,
Valley View Family Medical Clinic,,909 Frontage Rd. ,Valley View,TX,,76272,940-726-5750,,,,,,
Vein and Cosmetic Center of Tampa Bay,,"3001 N. Rocky Point Drive East, #125",Tampa,FL,,33607,813-699-4468,,,www.veincentertampa.com,,,
Vein and Cosmetic Center of Tampa Bay,,"3001 N. Rocky Point Drive East, #125",Tampa,FL,,33607,813-699-4468,,,www.veincentertampa.com,,,
Vein and Cosmetic Center of Tampa Bay,,"3001 N. Rocky Point Drive East, #125",Tampa,FL,,33607,813-699-4468,,,www.veincentertampa.com,,,
Vein and Cosmetic Center of Tampa Bay,,"3001 N. Rocky Point Drive East, #125",Tampa,FL,,33607,813-699-4468,,,www.veincentertampa.com,,,
Vein and Cosmetic Center of Tampa Bay,,"3001 N. Rocky Point Drive East, #125",Tampa,FL,,33607,813-699-4468,,,www.veincentertampa.com,,,
Velvet Medi Spa,,"35 South Johnson Street, Ste 3F",Pontiac,MI,,48341,877-783-8227,,,,,,
Ventana Wellness,,"3132 State St., Suite 104",Medford,OR,,97504,541-773-9772,,,www.ventanawellness.com,,,
Ventana Wellness,,3156 State St.,Medford,OR,,97504,541-773-9772,,,www.ventanawellness.com,,,
Vidamax Medical Center,,"721 NW 21 Ct., Suite 100",Miami,FL,,33125,786-464-5120,,,www.vidamaxmc.com,,,
Vik Medical Concierge - River Place,,10815 RR 2222 BLDG 3A SUITE 100,Austin,TX,,78730,512-327-4262,,,www.vikmedical.com,,,
Vik Medical Concierge - River Place,,10815 RR 2222 BLDG 3A SUITE 100,Austin,TX,,78730,512-327-4262,,,www.vikmedical.com,,,
Vik Medical Concierge - Westlake,,6836 Bee Caves Rd. Ste. 103  ,Austin,TX,,78746,512-494-4825,,,www.vikmedical.com,,,
Villa Health Center,,1507 Buenos Aires Blvd,The Villages ,FL,,32159,352-391-4661,,,,,,
Villa Health Center,,1507 Buenos Aires Blvd,The Villages ,FL,,32159,352-391-4661,,,,,,
Village Health Partners,,"7300 Eldorado Parkway, Ste. 200",McKinney,TX,,75070,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"7300 Eldorado Parkway, Ste. 200",McKinney,TX,,75070,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"7300 Eldorado Parkway, Ste. 200",McKinney,TX,,75070,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"8080 Independence Pkwy, #200",Plano,TX,,75024,972-596-9511,,,www.villagehealthpartners.com,,,
Village Health Partners,,"8080 Independence Pkwy, #200",Plano,TX,,75024,972-596-9511,,,www.villagehealthpartners.com,,,
Village Health Partners,,"8080 Independence Pkwy, #200",Plano,TX,,75024,972-596-9511,,,www.villagehealthpartners.com,,,
Village Health Partners,,"8080 Independence Pkwy, #200",Plano,TX,,75024,972-596-9511,,,www.villagehealthpartners.com,,,
Village Health Partners,,"8080 Independence Pkwy, #200",Plano,TX,,75024,972-596-9511,,,www.villagehealthpartners.com,,,
Village Health Partners,,"8080 Independence Pkwy, #200",Plano,TX,,75024,972-596-9511,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
Village Health Partners,,"5425 West Spring Creek Parkway, Suite 200",Plano,TX,,75024,972-599-9600,,,www.villagehealthpartners.com,,,
